date,ticker,open,high,low,close,adj_close,volume,daily_return,log_return,return_5d_forward,return_10d_forward,rolling_volatility_20d,volume_ma_20d,volume_std_20d,volume_zscore,low_5d_forward,drawdown_5d_forward
2023-03-10,AAPL,150.2100067138672,150.94000244140625,147.61000061035156,148.5,146.24465942382812,68572400,-0.0138787196275717,-0.013975929537563428,0.04377104377104368,0.07912457912457915,0.01512690779590487,58766555.0,9944999.668676397,0.9860075743275598,147.6999969482422,-0.005387225937763085
2023-03-13,AAPL,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,148.18472290039062,84457100,0.013266001486216261,0.013178778640633647,0.04605564311531185,0.05190401738043704,0.015444320405829012,60116875.0,11472995.056487393,2.121523183803417,149.9199981689453,-0.0036552339157032154
2023-03-14,AAPL,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,150.27255249023438,73695900,0.01408915464869298,0.013990825020587742,0.043842994966669435,0.03316074238175504,0.015174573146495703,60691720.0,11864161.947718184,1.0960892187164617,149.9199981689453,-0.017497858529552324
2023-03-15,AAPL,151.19000244140625,153.25,149.9199981689453,152.99000549316406,150.66648864746094,77167900,0.0026214638237991306,0.002618033780690968,0.03163602957127076,0.050852987123034765,0.015158634825795986,61464735.0,12424275.658491489,1.2639098995898022,151.63999938964844,-0.008824145728761001
2023-03-16,AAPL,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,153.4830322265625,76161100,0.018694035607962345,0.018521449691435207,0.019762505304105726,0.041770896707646,0.015424738267275223,61994100.0,12827569.138588304,1.1044181361987266,154.14999389648438,-0.0109080021844985
2023-03-17,AAPL,156.0800018310547,156.74000549316406,154.27999877929688,155.0,152.64593505859375,98944600,-0.00545400109224925,-0.00546892845685537,0.03387096774193554,0.06387092836441521,0.015282395887338728,63532935.0,15228518.002964215,2.325352013446558,154.14999389648438,-0.0054839103452620774
2023-03-20,AAPL,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,155.0094757080078,73641400,0.015483831590221708,0.015365180286954876,0.0055908825726591616,0.05571794544178066,0.015507911320670083,64257800.0,15353137.956988327,0.6111845035384993,156.5399932861328,-0.0054637906207108955
2023-03-21,AAPL,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,156.86090087890625,73938300,0.011944122971497162,0.011873354885857336,-0.010233581713364304,0.03986693967969179,0.014134479138028943,65011355.0,15444219.94849018,0.5780120349084186,155.97999572753906,-0.020718251362686124
2023-03-22,AAPL,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,155.43295288085938,75701800,-0.009103446505241086,-0.009145136079797108,0.018627652583780074,0.03757202437423057,0.014418263063947287,66245880.0,15251846.654908447,0.6199852525370648,155.97999572753906,-0.011721511005847396
2023-03-23,AAPL,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,156.51625061035156,67622100,0.006969466083539766,0.006945291611907683,0.021581879397475134,0.03605367929524417,0.014445454979943016,67207275.0,14661951.469629241,0.028292618541213174,155.97999572753906,-0.018561612560193175
2023-03-24,AAPL,158.86000061035156,160.33999633789062,157.85000610351562,160.25,157.81619262695312,59196500,0.008305589788276002,0.008271288176609921,0.029017122598966383,0.011107636688280076,0.013585581505258276,67393620.0,14527992.235630022,-0.5642293764376123,155.97999572753906,-0.02664589249585614
2023-03-27,AAPL,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,155.87612915039062,52390300,-0.012293299349161457,-0.012369486995857677,0.049848366505550246,0.015921179504017946,0.014056485519863547,67763210.0,14013179.671141168,-1.097032248266899,155.97999572753906,-0.01453122990583855
2023-03-28,AAPL,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,155.25564575195312,45992200,-0.003980318976947728,-0.003988261529460803,0.05061853025866858,0.015540832869552546,0.014070804163682112,67535470.0,14340881.138828252,-1.5022277774600001,159.35000610351562,0.010783458755777131
2023-03-29,AAPL,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,158.3282928466797,51305700,0.019790742129842442,0.019597451474395997,0.018597935901698337,0.029794073265154042,0.013873912156958197,67326805.0,14554313.357159609,-1.1007805457286546,161.27000427246094,0.0031100328837003755
2023-03-30,AAPL,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,159.89413452148438,49501700,0.009889881791605992,0.009841296980088399,0.014166069494404576,0.017553622153250403,0.013911156144886406,67189985.0,14715590.844416998,-1.202009840244425,161.8000030517578,-0.0034491103503854204
2023-03-31,AAPL,162.44000244140625,165.0,161.91000366210938,164.89999389648438,162.39556884765625,68749800,0.015644205941022005,0.015523096822170946,-0.017404458601673056,0.002001224034379634,0.012318681457177487,67090860.0,14697139.313607218,0.1128750272145876,160.0800018310547,-0.02922978922883057
2023-04-03,AAPL,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,163.64625549316406,56976200,0.00770166355044366,0.007672157141840555,-0.032316273553351205,0.0018053984176662485,0.011898637111912067,65561770.0,14031454.099239057,-0.6118802755065568,160.0800018310547,-0.03664919302519887
2023-04-04,AAPL,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,163.11447143554688,46278300,-0.003249643690696802,-0.003254935249652321,-0.03338766296124607,0.01207510681059909,0.011228716047153616,65066585.0,14545247.632176703,-1.291712968738802,159.77999877929688,-0.0353197242713037
2023-04-05,AAPL,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,161.27285766601562,51511700,-0.011290287513422759,-0.0113545066352627,0.010991714167911004,0.017647774099844638,0.011721250964144558,65281930.0,14296640.053453116,-0.9631794567475335,159.77999877929688,-0.02430383403177827
2023-04-06,AAPL,162.42999267578125,164.9600067138672,162.0,164.66000366210938,162.15924072265625,45390100,0.005495903672834368,0.005480856301668929,0.0033402346624893386,0.0021863269910420424,0.01089167027308961,64859755.0,14769350.243858498,-1.3182472267590795,159.77999877929688,-0.02963685639669067
2023-04-10,AAPL,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,159.5691680908203,47716900,-0.01597233586979263,-0.016101268371610637,0.019749410432329473,0.0203666177659656,0.011086256320570021,63816980.0,15222709.103476048,-1.0576356606803718,159.77999877929688,-0.01388631745325597
2023-04-11,AAPL,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,158.3578338623047,47644200,-0.007591160506113748,-0.007620120015640883,0.035261181973487155,0.018470156494631018,0.011191585727003597,61976335.0,14815836.753685845,-0.967352383687306,159.77999877929688,-0.0063433100317331625
2023-04-12,AAPL,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,157.66847229003906,50133100,-0.004353214769634461,-0.004362717597645155,0.047033094892127814,0.02286063874946942,0.011021670158855282,60798195.0,14771639.059911035,-0.7219980773118235,161.4199981689453,0.008244797096236267
2023-04-13,AAPL,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,163.04554748535156,68445600,0.03410363052421039,0.0335349940083643,0.006583693850954919,0.017214340091464164,0.013098084450017297,60362080.0,14386647.181532416,0.5618765719351554,163.82000732421875,-0.010509726141782472
2023-04-14,AAPL,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,162.70086669921875,49386500,-0.0021139819394035975,-0.0021162195532967317,-0.0011500661805269319,0.02705638750838979,0.012692691787630661,59023350.0,14081617.521678466,-0.6843567498665686,164.02999877929688,-0.007142472529608979
2023-04-17,AAPL,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,162.7205810546875,41516200,0.0001209915432451858,0.00012098422435876032,0.000605253925446636,0.02638746428064498,0.012557843225634729,56151930.0,11039260.396044841,-1.3257889998902197,163.88999938964844,-0.008109885447798781
2023-04-18,AAPL,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,163.9417266845703,49923000,0.0075047238711354325,0.007476703533550668,-0.016219120132416998,0.012434625159192025,0.012273082780544993,54966010.0,10311541.859484188,-0.4890645907975071,163.72999572753906,-0.016459454995326195
2023-04-19,AAPL,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,165.08413696289062,47720200,0.006968244450070493,0.006944078432907277,-0.023086620910630073,-0.0010738407762748148,0.012129177323731189,53655105.0,9398808.858488113,-0.631452888271066,162.8000030517578,-0.028813468295435962
2023-04-20,AAPL,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,164.11900329589844,52456400,-0.0058462742813449875,-0.005863430642706429,0.010561115092018847,-0.005160519903083527,0.011984380308840496,52492835.0,7836410.474611776,-0.004649450168293415,162.8000030517578,-0.023102256140003274
2023-04-21,AAPL,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,162.5137481689453,58337300,-0.00978091619394783,-0.009829063562230548,0.028238930327660894,0.051811918739506746,0.012259090869995968,52028595.0,7136746.972165289,0.8839748732307849,162.8000030517578,-0.0134529218472067
2023-04-24,AAPL,165.0,165.60000610351562,163.88999938964844,165.3300018310547,162.81903076171875,41949600,0.001878545331279513,0.00187678307164327,0.02576661501031796,0.04941630725495294,0.012167692139665728,51166250.0,7265870.070295845,-1.2684853858974559,162.8000030517578,-0.015302720324664398
2023-04-25,AAPL,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,161.28273010253906,48714100,-0.0094356592349637,-0.00948045708845073,0.029126145748498145,0.048848994268147816,0.012011346408098584,50982440.0,7279761.08843082,-0.3115953906241378,162.8000030517578,-0.005922948008777906
2023-04-26,AAPL,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,161.27285766601562,45498800,-6.112087295517821e-05,-6.11227409118481e-05,0.022532990749778214,0.059843694311730866,0.011944305021705934,50957770.0,7298374.54434745,-0.7479706565933837,165.19000244140625,0.008732339903141817
2023-04-27,AAPL,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,165.8522491455078,64902300,0.02839526936524983,0.02799959640412221,-0.015557332219012565,0.03170830842450756,0.012747905410393253,51637600.0,7937733.449065983,1.6710941586934782,164.30999755859375,-0.024345383376047525
2023-04-28,AAPL,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,167.10299682617188,55275900,0.007541054486406518,0.0075127628783707495,0.022925594155761342,0.017032147413865273,0.012685945404910012,51926310.0,7960933.305037987,0.4207534307416254,164.30999755859375,-0.03164778022738546
2023-05-01,AAPL,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,167.01431274414062,52472900,-0.0005303886243240852,-0.0005305293301251952,0.02305562678543316,0.01462356884180216,0.012299000549157366,51112465.0,6913658.464173418,0.19677497913004743,164.30999755859375,-0.031133904671930224
2023-05-02,AAPL,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,165.98028564453125,48425700,-0.006191420923589042,-0.006210667252655721,0.019164655957025545,0.02094466701498554,0.012321085643341,50684940.0,6795333.380644776,-0.3324693393903261,164.30999755859375,-0.025097875258353275
2023-05-03,AAPL,169.5,170.9199981689453,167.16000366210938,167.4499969482422,164.9068145751953,65136000,-0.006467285993302041,-0.006488289493430346,0.03648850834103112,0.03129295663578735,0.012397238136211852,51627825.0,7430338.151607687,1.8179758073429355,164.30999755859375,-0.018751862925497687
2023-05-04,AAPL,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,163.27203369140625,81235400,-0.009913429037699317,-0.00996289426016366,0.0480125884324587,0.05585385210579852,0.01233127321432701,53114010.0,9950955.18075367,2.82599906131525,170.75999450683594,0.029977691187462296
2023-05-05,AAPL,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,170.93392944335938,113453200,0.04692692172716728,0.045859131675121956,-0.005761364047949025,0.00916054773749364,0.016089024908202566,56517165.0,16592545.02268302,3.4314226613316383,171.0,-0.014806747800719555
2023-05-08,AAPL,172.47999572753906,173.85000610351562,172.11000061035156,173.5,170.86495971679688,55962800,-0.0004033376808469935,-0.00040341904336783815,-0.008242032713436598,0.004034564543182739,0.015500920285051768,56929460.0,16464317.668358792,-0.05871242401121378,171.0,-0.014409221902017322
2023-05-09,AAPL,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,169.16123962402344,45326900,-0.009971156931060876,-0.010021201864830388,0.0017465392344169217,-0.001222604113894521,0.015599672492806294,56813595.0,16541075.222369278,-0.6944346026832645,171.0,-0.004482763307379067
2023-05-10,AAPL,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,170.9240264892578,53724500,0.010420872338650744,0.01036694934142512,-0.005012647668964143,-0.00991012471132613,0.01556203896118068,56993165.0,16484130.817731302,-0.19829161974885756,170.4199981689453,-0.01809172294202399
2023-05-11,AAPL,173.85000610351562,174.58999633789062,172.1699981689453,173.75,171.1111297607422,49514700,0.0010947363682816125,0.0010941375813929384,0.0074820319525630286,-0.004374069104091771,0.013878189884871545,56046620.0,16334746.675483229,-0.399878867408684,170.4199981689453,-0.019165478164343552
2023-05-12,AAPL,173.6199951171875,174.05999755859375,171.0,172.57000732421875,170.18417358398438,45533100,-0.006791324752697836,-0.006814490743398574,0.015008380529442977,0.01657289928828276,0.013999038948025637,55853950.0,16439825.680805227,-0.62779558618133,170.4199981689453,-0.012458764930304955
2023-05-15,AAPL,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,169.69105529785156,37266700,-0.002897374855299284,-0.002901580371093546,0.012378622266285166,0.030394580722511222,0.014039670408845751,55641475.0,16660860.808742428,-1.1028706866309232,170.4199981689453,-0.00958917350520272
2023-05-16,AAPL,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,169.69105529785156,42110300,0.0,0.0,-0.002963966664242812,0.030103983583966265,0.01398843167074902,55250840.0,16891980.659422852,-0.7779158800226197,170.4199981689453,-0.00958917350520272
2023-05-17,AAPL,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,170.30247497558594,57951600,0.0036031562201266354,0.0035966804036770515,-0.004922150046318019,0.042851316184300714,0.01394248441505931,55762410.0,16806625.7138728,0.13025755658930172,170.52000427246094,-0.012565858696316767
2023-05-18,AAPL,173.0,175.24000549316406,172.5800018310547,175.0500030517578,172.62986755371094,65496700,0.013666110237923634,0.013573571100223046,-0.01176805211471299,0.033704620357760895,0.014077621774351736,56414425.0,16924157.319171872,0.5366456260549823,170.52000427246094,-0.025878313055255786
2023-05-19,AAPL,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,172.73834228515625,55809500,0.0006283953638037687,0.0006281980061119212,0.0015413850652383765,0.025234060724682594,0.01378699995021952,56288035.0,16918479.332663532,-0.028284752464491303,170.52000427246094,-0.026490062186794505
2023-05-22,AAPL,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,171.7915802001953,43570900,-0.005480741572254533,-0.0054958159407207455,0.01779567254778258,0.02876010248790961,0.013918185314193138,56369100.0,16849905.964660294,-0.7595413307849888,170.52000427246094,-0.02112510183840377
2023-05-23,AAPL,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,169.1881103515625,50747300,-0.015154991021227304,-0.015271001481647386,0.03316625391920347,0.03648874944456093,0.014235923671093857,56470760.0,16807370.257479303,-0.3405327491641979,170.52000427246094,-0.00606198007071912
2023-05-24,AAPL,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,169.46424865722656,45143500,0.00163207497832496,0.001630744591288417,0.04800977755945679,0.05080313764184563,0.014225418486293478,56452995.0,16819760.94302472,-0.6723933258213239,171.69000244140625,-0.0008728695279383025
2023-05-25,AAPL,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,170.5983428955078,56058300,0.0066923253013353445,0.006670031103772704,0.04601416961856031,0.04607203287832751,0.012913844758839088,56010795.0,16701775.85545211,0.002844308318536829,173.11000061035156,0.0006936534676984518
2023-05-26,AAPL,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,173.0045928955078,54835000,0.014104787011603337,0.014006240077885338,0.023656212327063386,0.04765434053116557,0.013158667291790013,55988750.0,16703087.835187837,-0.06907405453316443,176.57000732421875,0.006498402189096586
2023-05-30,AAPL,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,174.84877014160156,55964400,0.010659581907596527,0.010603169101558126,0.01077272210509661,0.03389731756000858,0.013293875849209198,56163325.0,16682640.811488194,-0.011924071389405804,176.75999450683594,-0.0030457334214722964
2023-05-31,AAPL,177.3300018310547,179.35000610351562,176.75999450683594,177.25,174.79945373535156,99625300,-0.0002820251037627397,-0.00028206488032115034,0.0032158382184415135,0.037799700695301475,0.013160024865183466,58723305.0,19174959.08553859,2.133094251598563,176.92999267578125,-0.0018054009828984974
2023-06-01,AAPL,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,177.60018920898438,68901800,0.016022546335066945,0.015895540184739647,0.0026653950585211472,0.03287244316357274,0.013304227538050745,58911595.0,19259545.963289965,0.5187144608207289,177.32000732421875,-0.015381137597863748
2023-06-02,AAPL,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,178.44830322265625,61996900,0.004775393568990927,0.004764027547575428,5.531785462187244e-05,0.021939769481392535,0.012911177387830769,57949670.0,18553383.78370286,0.21813972303828766,177.32000732421875,-0.020060733270206854
2023-06-05,AAPL,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,177.09727478027344,121946500,-0.0075711253953729685,-0.007599931855572029,0.023443542778436965,0.030237179086843424,0.008461456341720335,58374335.0,19936317.755115185,3.188761624933917,177.32000732421875,-0.012584889652479725
2023-06-06,AAPL,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,176.73233032226562,64848400,-0.002060335858196427,-0.002062461269997269,0.0228781356571941,0.026505216349799188,0.00849157900675319,58818615.0,19978710.865668323,0.3018105142290067,177.32000732421875,-0.01054628267865687
2023-06-07,AAPL,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,175.36158752441406,61944600,-0.007756259904993845,-0.007786496137042584,0.03447300287670463,0.05162519569040058,0.008345160528686843,59649500.0,19732109.658784986,0.11631295587181133,177.4600067138672,-0.0020245225257199406
2023-06-08,AAPL,177.89999389648438,180.83999633789065,177.4600067138672,180.57000732421875,178.0735626220703,50214900,0.01546507640721173,0.015346710907507015,0.03012674841868712,0.033837210520747396,0.008689634546249821,59474020.0,19803052.75202737,-0.46756023507800243,180.6300048828125,0.0003322675757886362
2023-06-09,AAPL,181.5,182.22999572753903,180.6300048828125,180.9600067138672,178.45816040039062,48900000,0.002159823746078704,0.002157494679750581,0.02188324109282136,0.02381740383889719,0.008686945028438147,59443285.0,19819793.42792332,-0.5319573606224364,180.97000122070312,5.523047339250908e-05
2023-06-12,AAPL,181.2700042724609,183.88999938964844,180.97000122070312,183.7899932861328,181.24903869628903,54274900,0.015638740424785524,0.015517715478083682,0.00663801765748917,0.023233061801211097,0.008927178079892044,59880375.0,19591966.69743884,-0.28611088853743183,182.0200042724609,-0.009630497188801268
2023-06-13,AAPL,182.8000030517578,184.1499938964844,182.44000244140625,183.30999755859372,180.775634765625,54929100,-0.002611653218746346,-0.0026150695344648177,0.003545955834000303,0.03240413791128649,0.008917142970218889,60763495.0,18905021.375326518,-0.3086161546272905,182.0200042724609,-0.007037222755515438
2023-06-14,AAPL,183.3699951171875,184.38999938964844,182.0200042724609,183.9499969482422,181.40679931640625,57462900,0.003491350161869411,0.0034852695478181364,0.016580609417547354,0.03066050276279908,0.008885182965574662,61531125.0,18413044.515316475,-0.22094254953959075,182.58999633789065,-0.007393316841066255
2023-06-15,AAPL,183.9600067138672,186.5200042724609,183.77999877929688,186.00999450683597,183.4383087158203,65433200,0.011198682211304378,0.011136441216672014,0.003601947146558704,0.04279343556227366,0.009055860439890474,61905205.0,18412493.51490149,0.19160875723566415,182.58999633789065,-0.018386098972867915
2023-06-16,AAPL,186.72999572753903,186.9900054931641,184.2700042724609,184.9199981689453,182.3634033203125,101256200,-0.005859880490725944,-0.005877116959156913,0.001892743386228135,0.040774435537432874,0.008984038747964274,63693180.0,20407742.739140633,1.8406259075363949,182.58999633789065,-0.01260005328858993
2023-06-20,AAPL,184.41000366210935,186.1000061035156,184.41000366210935,185.00999450683597,182.4521484375,49799100,0.0004866771511020662,0.00048655876218725954,0.016485612357796553,0.034160356261105695,0.008985884590859925,63392660.0,20573526.824190453,-0.6607306620864162,182.58999633789065,-0.01308036452514949
2023-06-21,AAPL,184.8999938964844,185.41000366210935,182.58999633789065,183.9600067138672,181.41671752929688,49515700,-0.0056753030870988486,-0.005691468812272092,0.028756213813151854,0.04267226874445851,0.008995395752350373,63689900.0,20313375.073581442,-0.6977767086294908,183.6699981689453,-0.0015764760509764386
2023-06-22,AAPL,183.7400054931641,187.0500030517578,183.6699981689453,187.0,184.41461181640625,51245300,0.016525294494369236,0.016390237686521526,0.013850247796206805,0.019679105218081583,0.008445763726269512,63714800.0,20296973.724282406,-0.6143526699786795,185.00999450683597,-0.010641740605155214
2023-06-23,AAPL,185.5500030517578,187.55999755859372,185.00999450683597,186.67999267578125,184.09909057617188,53117000,-0.0017112691134693048,-0.0017127350070563138,0.039050829392214936,0.010338590155841265,0.00853504386629528,64113475.0,19988966.760582145,-0.5501272342743015,185.22999572753903,-0.007767286292755138
2023-06-26,AAPL,186.8300018310547,188.0500030517578,185.22999572753903,185.2700042724609,182.70855712890625,48088700,-0.007552970101992407,-0.0075816382248821874,0.03880823811518108,0.015167039962180606,0.008901296633753955,63714995.0,20235909.84035103,-0.772206197956105,185.6699981689453,0.0021589781791993
2023-06-27,AAPL,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859372,185.4600067138672,50730800,0.015059066345298966,0.014946804244222203,0.01738809058232671,0.009092878528483395,0.008963629103428931,63509785.0,20351182.14591179,-0.6279234743406334,187.6000061035156,-0.0024459824579908807
2023-06-28,AAPL,187.92999267578125,189.8999938964844,187.6000061035156,189.25,186.6335601806641,51216800,0.006327780797910076,0.00630784445068783,0.013527067680812355,0.006816344972960797,0.008833425384704366,63272405.0,20471159.86751978,-0.5889067877940722,188.94000244140625,-0.0016380320137053817
2023-06-29,AAPL,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789065,186.9688415527344,46347300,0.001796546039052327,0.0017949341804471592,0.0057492291731890965,0.005802026081350498,0.008801189078700995,60608505.0,18897644.35374155,-0.7546551693452958,189.1999969482422,-0.0020570673410078566
2023-06-30,AAPL,191.6300048828125,194.47999572753903,191.25999450683597,193.97000122070312,191.2882843017578,85213200,0.023102510509079632,0.022839687725452428,-0.027633142117954645,0.00010313075390566695,0.009453505875026762,61424075.0,19612841.477859803,1.2129361789241322,187.0399932861328,-0.035727214986637
2023-07-03,AAPL,193.77999877929688,193.8800048828125,191.75999450683597,192.4600067138672,189.79917907714844,31458200,-0.007784680606965799,-0.007815139410722646,-0.022758000259889388,0.0065987164572842705,0.009793668460153566,59897140.0,20723241.96343704,-1.372320993509419,186.6000061035156,-0.030447887384020156
2023-07-05,AAPL,191.57000732421875,192.97999572753903,190.6199951171875,191.3300018310547,188.68478393554688,46920300,-0.005871375056598072,-0.005888679345684716,-0.008153439312519661,0.019704198172693532,0.009702841516995613,56145830.0,14861520.708619853,-0.6207662177295952,186.6000061035156,-0.02472166247986396
2023-07-06,AAPL,189.83999633789065,192.0200042724609,189.1999969482422,191.80999755859372,189.1581573486328,45094300,0.002508732153585047,0.0025055905382930246,-0.00662115785738937,0.006881848396956158,0.009625493495200343,55158125.0,14909060.341525108,-0.6750140363957056,186.6000061035156,-0.027162251818946936
2023-07-07,AAPL,191.41000366210935,192.6699981689453,190.2400054931641,190.67999267578125,188.0437469482422,46815000,-0.0058912720775531335,-0.005908694079767692,5.249510179083927e-05,0.006607980983969419,0.009519700735112987,54401645.0,14930413.638838533,-0.508133611266123,186.6000061035156,-0.0213970354991726
2023-07-10,AAPL,189.25999450683597,189.9900054931641,187.0399932861328,188.6100006103516,186.0023956298828,59922200,-0.010855843008916621,-0.010915197626445066,0.028524494276032764,0.02195005236334846,0.009603364508904363,54887010.0,14944923.24865925,0.33691641744976647,186.6000061035156,-0.010656881927424533
2023-07-11,AAPL,189.16000366210935,189.3000030517578,186.6000061035156,188.0800018310547,185.47972106933597,46638100,-0.002810024800285249,-0.002813980331806625,0.03004037559271988,0.029455514845800446,0.00966918703665437,54773915.0,15001067.164013257,-0.5423490816384968,188.47000122070312,0.00207358244285194
2023-07-12,AAPL,189.67999267578125,191.6999969482422,188.47000122070312,189.7700042724609,187.14634704589844,60750200,0.008985550962107514,0.008945421112453356,0.028086640201589352,0.02492488602544385,0.009281034844147293,55097680.0,15059493.93860721,0.37534594608846317,189.6300048828125,-0.0007377319202006571
2023-07-13,AAPL,190.5,191.19000244140625,189.77999877929688,190.5399932861328,187.90570068359372,41342300,0.004057485357730206,0.004049275962856822,0.013593007704111093,0.014065330266626708,0.009239844298422319,54418340.0,15370735.69288149,-0.8507100936005157,189.6300048828125,-0.0047758393795773735
2023-07-14,AAPL,190.22999572753903,191.17999267578125,189.6300048828125,190.69000244140625,188.0536193847656,41616200,0.0007872843526774975,0.0007869746069128465,0.0065551417693441305,0.026954739754790236,0.009236292259032702,53626005.0,15612074.185351571,-0.7692638952016067,191.22999572753903,0.0028317860360755898
2023-07-17,AAPL,191.8999938964844,194.32000732421875,191.80999755859372,193.9900054931641,191.3080139160156,50520200,0.017305590274832694,0.017157554010205783,-0.006392110201820622,0.01268102162698681,0.009653452045992782,52880355.0,15372765.801708685,-0.15352832603080888,191.22999572753903,-0.014227587439922584
2023-07-18,AAPL,193.3500061035156,194.3300018310547,192.4199981689453,193.72999572753903,191.0515899658203,48288200,-0.0013403255748359877,-0.001341224614586373,-0.0005678037102021527,0.00970425295139421,0.009507969349942656,50231955.0,10338231.795187522,-0.18801619450096135,191.22999572753903,-0.012904558174439806
2023-07-19,AAPL,193.1000061035156,198.22999572753903,192.6499938964844,195.1000061035156,192.4026641845703,80507300,0.007071751438550322,0.007046863867935629,-0.0030753771642489935,-0.012916474595720207,0.009553139404091767,51767365.0,12354332.652375543,2.3263041241222986,191.22999572753903,-0.019836034110235823
2023-07-20,AAPL,195.08999633789065,196.47000122070312,192.5,193.1300048828125,190.4598846435547,59581200,-0.010097391896840113,-0.010148716346077257,0.0004659883788913355,-0.010148639073749743,0.009805079350323547,52270640.0,12462325.28367842,0.5866128377803177,191.22999572753903,-0.009837980154489001
2023-07-21,AAPL,194.1000061035156,194.97000122070312,191.22999572753903,191.94000244140625,189.28634643554688,71951700,-0.006161665258219817,-0.006180726657910663,0.020266746588356144,-0.051839099831623714,0.009398637745080896,53305960.0,13210316.002053287,1.4114529884903497,192.25,0.001615075308172731
2023-07-24,AAPL,193.41000366210935,194.91000366210935,192.25,192.75,190.08514404296875,45377800,0.004220055998181094,0.004211176534324878,0.019195833713318677,-0.07211410581833655,0.009390657338040063,52919000.0,13328958.94161912,-0.5657756193135922,192.5500030517578,-0.00103759765625
2023-07-25,AAPL,193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,190.943115234375,37283200,0.004513593344682265,0.004503437629952575,0.01027789248708344,-0.07137688469140391,0.00915337917520835,52378725.0,13747478.783049444,-1.0980577048507751,192.5500030517578,-0.005526247765795467
2023-07-26,AAPL,193.6699981689453,195.63999938964844,193.32000732421875,194.5,191.8109588623047,47471900,0.00454501035536059,0.004534712985109489,-0.009871455881466873,-0.08385602857888819,0.008667816180526934,52215780.0,13787294.949054018,-0.3440761960579867,191.8500061035156,-0.01362464728269619
2023-07-27,AAPL,196.0200042724609,197.1999969482422,192.5500030517578,193.22000122070312,190.54867553710935,47460200,-0.006580970587644619,-0.00660272065145234,-0.010609683463443376,-0.07892557656378896,0.008786486057275762,52027950.0,13827151.999922011,-0.33034640828608547,190.69000244140625,-0.01309387622043856
2023-07-28,AAPL,194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,193.12255859375,48291400,0.013507921508448373,0.013417502871921925,-0.07067352401819693,-0.09212075972140998,0.009216811990669376,52125155.0,13791903.7298766,-0.27797141533805514,181.9199981689453,-0.07103101430857228
