ticker,cik,filing_date,form,accession_number,primary_document,filing_url,ai_keyword_hits,word_count,ai_intensity_per_1000_words
AMZN,0001018724,2021-10-29,10-Q,0001018724-21-000028,amzn-20210930.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872421000028/amzn-20210930.htm,2,20120,0.09940357852882703
AMZN,0001018724,2021-11-12,8-K,0001018724-21-000030,amzn-20211110.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872421000030/amzn-20211110.htm,0,190,0.0
AMZN,0001018724,2022-02-03,8-K,0001018724-22-000002,amzn-20220203.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000002/amzn-20220203.htm,0,236,0.0
AMZN,0001018724,2022-02-04,10-K,0001018724-22-000005,amzn-20211231.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000005/amzn-20211231.htm,7,32212,0.2173103191357258
AMZN,0001018724,2022-03-09,8-K,0001018724-22-000009,amzn-20220309.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000009/amzn-20220309.htm,0,431,0.0
AMZN,0001018724,2022-04-13,8-K,0001193125-22-104336,d325485d8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000119312522104336/d325485d8k.htm,0,577,0.0
AMZN,0001018724,2022-04-14,8-K,0001104659-22-045579,tm226241d2_8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000110465922045579/tm226241d2_8k.htm,0,219,0.0
AMZN,0001018724,2022-04-28,8-K,0001018724-22-000011,amzn-20220428.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000011/amzn-20220428.htm,0,228,0.0
AMZN,0001018724,2022-04-29,10-Q,0001018724-22-000013,amzn-20220331.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000013/amzn-20220331.htm,2,20916,0.09562057754828839
AMZN,0001018724,2022-05-27,8-K,0001104659-22-065872,tm2215904d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000110465922065872/tm2215904d1_8k.htm,0,778,0.0
AMZN,0001018724,2022-06-03,8-K,0001018724-22-000015,amzn-20220601.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000015/amzn-20220601.htm,0,193,0.0
AMZN,0001018724,2022-07-28,8-K,0001018724-22-000017,amzn-20220728.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000017/amzn-20220728.htm,0,228,0.0
