ticker,cik,filing_date,form,accession_number,primary_document,filing_url,ai_keyword_hits,word_count,ai_intensity_per_1000_words
MSFT,0000789019,2024-04-25,10-Q,0000950170-24-048288,msft-20240331.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017024048288/msft-20240331.htm,57,27007,2.110563927870552
MSFT,0000789019,2024-07-30,10-K,0000950170-24-087843,msft-20240630.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017024087843/msft-20240630.htm,144,45798,3.1442421066422113
MSFT,0000789019,2024-07-30,8-K,0000950170-24-087835,msft-20240730.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017024087835/msft-20240730.htm,0,315,0.0
MSFT,0000789019,2024-08-21,8-K,0001193125-24-204403,d846847d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312524204403/d846847d8k.htm,0,319,0.0
MSFT,0000789019,2024-10-30,8-K,0000950170-24-118955,msft-20241030.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017024118955/msft-20241030.htm,0,313,0.0
MSFT,0000789019,2024-10-30,10-Q,0000950170-24-118967,msft-20240930.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017024118967/msft-20240930.htm,68,25608,2.655420181193377
MSFT,0000789019,2024-12-03,8-K,0000950170-24-132722,msft-20241203.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017024132722/msft-20241203.htm,0,2348,0.0
MSFT,0000789019,2024-12-11,8-K,0001193125-24-275524,d865252d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312524275524/d865252d8k.htm,9,801,9.0
MSFT,0000789019,2025-01-22,8-K,0001193125-25-010492,d929748d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312525010492/d929748d8k.htm,0,280,0.0
MSFT,0000789019,2025-01-29,10-Q,0000950170-25-010491,msft-20241231.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017025010491/msft-20241231.htm,72,26823,2.6842635052007604
MSFT,0000789019,2025-01-29,8-K,0000950170-25-010484,msft-20250129.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017025010484/msft-20250129.htm,0,313,0.0
MSFT,0000789019,2025-04-30,8-K,0000950170-25-061032,msft-20250430.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017025061032/msft-20250430.htm,0,313,0.0
MSFT,0000789019,2025-04-30,10-Q,0000950170-25-061046,msft-20250331.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017025061046/msft-20250331.htm,81,27259,2.971495652811915
MSFT,0000789019,2025-07-01,8-K,0001193125-25-154103,d84624d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312525154103/d84624d8k.htm,0,330,0.0
MSFT,0000789019,2025-07-30,8-K,0000950170-25-100226,msft-20250730.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017025100226/msft-20250730.htm,0,315,0.0
MSFT,0000789019,2025-07-30,10-K,0000950170-25-100235,msft-20250630.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,116,39921,2.9057388341975403
MSFT,0000789019,2025-09-30,8-K,0001193125-25-225125,d863209d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312525225125/d863209d8k.htm,0,310,0.0
MSFT,0000789019,2025-10-29,8-K,0001193125-25-256310,msft-20251028.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312525256310/msft-20251028.htm,0,367,0.0
MSFT,0000789019,2025-10-29,10-Q,0001193125-25-256321,msft-20250930.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312525256321/msft-20250930.htm,82,23943,3.4248005680157037
MSFT,0000789019,2025-12-08,8-K,0001193125-25-311196,d34077d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312525311196/d34077d8k.htm,4,458,4.0
