ticker,cik,filing_date,form,accession_number,primary_document,filing_url,ai_keyword_hits,word_count,ai_intensity_per_1000_words
AAPL,0000320193,2024-10-31,8-K,0000320193-24-000120,aapl-20241031.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000120/aapl-20241031.htm,0,365,0.0
AAPL,0000320193,2024-11-01,10-K,0000320193-24-000123,aapl-20240928.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/aapl-20240928.htm,5,25405,0.19681165124975397
AAPL,0000320193,2025-01-03,8-K,0001140361-25-000228,ef20040370_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125000228/ef20040370_8k.htm,0,583,0.0
AAPL,0000320193,2025-01-30,8-K,0000320193-25-000007,aapl-20250130.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000007/aapl-20250130.htm,0,365,0.0
AAPL,0000320193,2025-01-31,10-Q,0000320193-25-000008,aapl-20241228.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000008/aapl-20241228.htm,4,7517,0.5321271783956365
AAPL,0000320193,2025-02-25,8-K,0001140361-25-005876,ef20044022_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125005876/ef20044022_8k.htm,0,271,0.0
AAPL,0000320193,2025-05-01,8-K,0000320193-25-000055,aapl-20250501.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000055/aapl-20250501.htm,0,365,0.0
AAPL,0000320193,2025-05-02,10-Q,0000320193-25-000057,aapl-20250329.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000057/aapl-20250329.htm,0,8725,0.0
AAPL,0000320193,2025-05-12,8-K,0001140361-25-018400,ef20048691_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125018400/ef20048691_8k.htm,0,622,0.0
AAPL,0000320193,2025-07-09,8-K,0001140361-25-025275,ef20051741_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125025275/ef20051741_8k.htm,0,321,0.0
AAPL,0000320193,2025-07-25,8-K,0001140361-25-027340,ef20052355_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125027340/ef20052355_8k.htm,0,379,0.0
AAPL,0000320193,2025-07-31,8-K,0000320193-25-000071,aapl-20250731.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000071/aapl-20250731.htm,0,361,0.0
AAPL,0000320193,2025-08-01,10-Q,0000320193-25-000073,aapl-20250628.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000073/aapl-20250628.htm,0,6923,0.0
AAPL,0000320193,2025-10-30,8-K,0000320193-25-000077,aapl-20251030.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000077/aapl-20251030.htm,0,361,0.0
AAPL,0000320193,2025-10-31,10-K,0000320193-25-000079,aapl-20250927.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/aapl-20250927.htm,10,25818,0.3873266713145867
AAPL,0000320193,2025-12-05,8-K,0001140361-25-044561,ef20060722_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125044561/ef20060722_8k.htm,0,315,0.0
